id_vente;nombre;poids;CA;nom;mois;nom_site
216548;50027;960;201386;Arlequin;oct-12;La_pause_bonbon
216549;50081;985;201697;Malabar;oct-08;Bron_H
216550;49971;1043;202603;Dragibus;avr-10;Neuilly_Sup
216551;50106;983;202677;Guimauve;avr-10;Royal_bonbon
216552;49979;1036;202123;Guimauve;mars-11;La_pause_bonbon
216553;49880;1055;201692;Guimauve;mars-12;La_pause_bonbon
216554;49879;982;201017;Arlequin;avr-13;La_pause_bonbon
216555;49822;1017;203023;Arlequin;mai-13;La_pause_bonbon
216556;50048;1022;202626;Carambar;août-13;Cassis_H
216557;49935;1007;203126;Carambar;août-14;Cassis_H
216558;49913;983;202784;Arlequin;sept-13;La_pause_bonbon
216559;50035;899;202188;Arlequin;oct-13;La_pause_bonbon
216560;50145;1044;202784;Dragibus;avr-10;Royal_bonbon
216561;49874;963;202333;Arlequin;avr-10;Royal_bonbon
216562;50018;985;201424;Guimauve;mars-13;La_pause_bonbon
216563;49977;995;202819;Guimauve;mars-14;La_pause_bonbon
216564;49982;1018;202451;Arlequin;sept-01;Cassis_E
216565;49980;1029;201582;Arlequin;avr-14;La_pause_bonbon
216566;50076;1061;203026;Arlequin;mai-14;La_pause_bonbon
216567;49949;1045;202703;Arlequin;sept-00;Roubaix_H
216568;50031;984;201691;Carambar;août-02;Roubaix_H
216569;50264;1012;202573;Carambar;août-03;Roubaix_H
216570;50014;983;202006;Arlequin;sept-14;La_pause_bonbon
216571;49954;899;201919;Arlequin;oct-14;La_pause_bonbon
216572;49972;942;202280;Malabar;oct-08;Cassis_E
216573;50046;965;201936;Arlequin;sept-01;Roubaix_H
216574;49991;871;202013;Malabar;oct-08;Cassis_H
216575;50081;1025;201587;Malabar;oct-08;Roubaix_H
216576;49866;916;201490;Malabar;oct-08;La_pause_bonbon
216577;50048;989;202325;Malabar;oct-08;Neuilly_Sup
216578;49907;1010;201928;Malabar;nov-08;Bastille_E
216579;50043;1042;201733;Carambar;août-04;Roubaix_H
216580;50055;1022;201964;Malabar;nov-08;Bron_E
216581;50099;1036;201610;Arlequin;avr-10;Roubaix_H
216582;50082;1099;202578;Arlequin;avr-10;La_pause_bonbon
216583;49988;897;203182;Carambar;août-05;Roubaix_H
216584;50077;1043;202499;Langue de chat;avr-10;Bastille_E
216585;50033;1049;202059;Guimauve;avr-10;Bonbons_bordeaux
216586;50083;1095;203271;Dragibus;avr-10;Bonbons_bordeaux
216587;49914;986;202015;Carambar;août-06;Roubaix_H
216588;49876;1071;201527;Arlequin;avr-10;Bonbons_bordeaux
216589;50058;1053;201887;Langue de chat;avr-10;Bron_E
216590;49909;962;201940;Langue de chat;avr-10;Cassis_E
216591;49672;992;202693;Langue de chat;avr-10;Cassis_H
216592;50040;909;202538;Langue de chat;avr-10;Neuilly_Sup
216593;49856;892;201861;Carambar;août-07;Roubaix_H
216594;50090;1027;202548;Langue de chat;avr-10;Roubaix_H
216595;50060;1024;202191;Langue de chat;avr-10;Royal_bonbon
216596;49841;925;201502;Carambar;mai-10;Bastille_E
216597;50131;952;201449;Carambar;mai-10;Bron_H
216598;50079;1045;201907;Carambar;août-11;Roubaix_H
216599;50035;1043;202493;Carambar;août-12;Roubaix_H
216600;50090;1061;202323;Carambar;août-13;Roubaix_H
216601;50011;923;203171;Carambar;août-14;Roubaix_H
216602;49978;972;201830;Arlequin;sept-00;La_pause_bonbon
216603;49893;1019;201322;Fraise tagada;août-07;Bastille_E
216604;49791;1050;202056;Carambar;mai-10;Cassis_E
216605;50032;1054;203185;Carambar;mai-10;Cassis_H
216606;49898;1042;202032;Carambar;mai-10;Roubaix_H
216607;50057;976;201914;Carambar;mai-10;Bron_E
216608;49982;1064;201802;Dragibus;mai-10;Bron_E
216609;49871;993;202773;Réglis;oct-05;Bron_H
216610;50005;1041;202766;Guimauve;mai-10;La_pause_bonbon
216611;50113;1052;201497;Malabar;nov-08;Bron_H
216612;49907;981;202492;Malabar;nov-08;Roubaix_H
216613;50047;995;202248;Arlequin;sept-01;La_pause_bonbon
216614;50133;1025;202608;Langue de chat;sept-01;Bron_E
216615;50236;991;202271;Malabar;nov-08;Neuilly_Sup
216616;49984;1045;202396;Carambar;sept-01;Bron_E
216617;49991;937;203320;Fraise tagada;sept-01;Bron_E
216618;49969;1038;202685;Réglis;oct-05;Cassis_E
216619;49978;1102;203025;Réglis;oct-05;Cassis_H
216620;49817;985;202480;Réglis;oct-05;Roubaix_H
216621;50131;1024;201722;Réglis;oct-05;La_pause_bonbon
216622;50022;1034;201643;Réglis;oct-05;Neuilly_Sup
216623;49889;1056;202206;Réglis;oct-06;Bron_E
216624;50088;1012;202691;Réglis;oct-06;Roubaix_E
216625;50110;917;201765;Arlequin;déc-11;Royal_bonbon
216626;49996;1018;201647;Réglis;oct-06;Bastille_E
216627;50146;1102;201619;Malabar;janv-09;Bastille_E
216628;49887;1043;202518;Fraise tagada;août-11;Bastille_E
216629;49851;928;201769;Fraise tagada;août-12;Bastille_E
216630;49992;953;202682;Dragibus;sept-01;Bron_E
216631;50019;1093;202009;Réglis;oct-06;Bron_H
216632;50080;978;202993;Malabar;janv-09;Neuilly_Sup
216633;49822;1031;202577;Réglis;oct-06;Cassis_E
216634;50010;1045;202374;Réglis;oct-06;Cassis_H
216635;50094;1068;201945;Malabar;févr-09;Bron_E
216636;49898;1012;201709;Réglis;oct-06;Roubaix_H
216637;50017;995;202772;Réglis;oct-06;Neuilly_Sup
216638;49926;991;203063;Réglis;oct-06;La_pause_bonbon
216639;49992;1109;201726;Réglis;nov-06;Bron_E
216640;50020;919;201621;Malabar;févr-09;Bron_H
216641;50053;976;202104;Malabar;févr-09;Roubaix_H
216642;50144;1041;202007;Malabar;mars-09;Bastille_E
216643;49974;1059;201531;Malabar;mars-09;Bron_E
216644;49978;917;203090;Dragibus;mai-10;Bastille_E
216645;50058;1085;202550;Dragibus;mai-10;Bron_H
216646;49896;1055;201786;Dragibus;mai-10;Cassis_E
216647;49931;1008;202457;Dragibus;mai-10;Cassis_H
216648;49981;971;202378;Carambar;oct-04;Bron_E
216649;50011;995;201764;Fraise tagada;oct-04;Bron_E
216650;50077;1014;201871;Malabar;mars-09;Neuilly_Sup
216651;49921;929;202890;Dragibus;oct-04;Bron_E
216652;50055;927;202439;Réglis;nov-06;Roubaix_E
216653;49920;899;201747;Carambar;sept-04;Bron_E
216654;50003;943;202383;Malabar;avr-09;Bron_E
216655;50113;892;201463;Dragibus;sept-04;Bron_E
216656;50189;1045;201718;Carambar;août-12;Bron_E
216657;50008;962;202085;Fraise tagada;août-12;Bron_E
216658;50029;964;201709;Malabar;avr-09;Neuilly_Sup
216659;50029;928;201924;Dragibus;août-12;Bron_E
216660;50007;1032;202392;Carambar;sept-01;Roubaix_E
216661;49983;971;202234;Fraise tagada;août-07;Bron_H
216662;49874;938;202761;Fraise tagada;août-11;Bron_H
216663;49884;935;203243;Fraise tagada;août-12;Bron_H
216664;49884;1014;201869;Fraise tagada;sept-01;Roubaix_E
216665;49980;968;202111;Carambar;mai-04;Bron_E
216666;49999;1038;202717;Malabar;mai-09;Bastille_E
216667;49792;1051;201428;Dragibus;mai-04;Bron_E
216668;49907;1031;202964;Malabar;mai-09;Bron_E
216669;49916;944;202995;Carambar;avr-04;Bron_E
216670;50115;1001;202604;Malabar;mai-09;Bron_H
216671;50087;976;202251;Dragibus;avr-04;Bron_E
216672;49846;1025;200464;Dragibus;mai-10;Roubaix_H
216673;50123;990;201999;Malabar;juin-09;Bron_H
216674;49981;945;201380;Malabar;juin-09;Cassis_E
216675;49922;1060;202121;Malabar;juin-09;Cassis_H
216676;49938;1007;201993;Dragibus;mai-10;La_pause_bonbon
216677;50032;1153;201401;Arlequin;mai-10;Bastille_E
216678;49946;992;202552;Arlequin;mai-10;Bron_H
216679;49971;1044;202182;Malabar;juil-09;Bron_E
216680;49913;989;202499;Dragibus;sept-01;Roubaix_E
216681;50010;1006;201338;Malabar;juil-09;Cassis_E
216682;50047;910;202184;Malabar;août-09;Neuilly_Sup
216683;49807;1032;202484;Malabar;sept-09;Bastille_E
216684;50057;1071;203737;Malabar;sept-09;Bron_E
216685;50018;1023;201429;Carambar;sept-00;Bron_E
216686;49852;1024;202120;Fraise tagada;sept-00;Bron_E
216687;50015;997;201937;Dragibus;déc-07;Roubaix_E
216688;50018;1023;202586;Carambar;oct-03;Bron_E
216689;50083;1016;202541;Fraise tagada;oct-03;Bron_E
216690;50192;993;201586;Malabar;sept-09;Bron_H
216691;50104;1041;202106;Dragibus;oct-03;Bron_E
216692;49938;1051;203518;Réglis;nov-06;Bastille_E
216693;49984;918;202290;Carambar;sept-03;Bron_E
216694;50027;976;201696;Fraise tagada;sept-03;Bron_E
216695;49894;969;202397;Malabar;sept-09;Cassis_E
216696;50099;992;202153;Dragibus;sept-03;Bron_E
216697;49871;996;201619;Réglis;nov-06;Bron_H
216698;50079;985;203478;Fraise tagada;août-07;Cassis_E
216699;49925;976;202269;Fraise tagada;août-11;Cassis_E
216700;50071;987;202445;Fraise tagada;août-12;Cassis_E
216701;49941;977;201739;Langue de chat;sept-11;Bastille_E
216702;49964;1031;202102;Malabar;sept-09;Cassis_H
216703;50150;934;203451;Fraise tagada;août-07;Cassis_H
216704;49893;987;201448;Fraise tagada;août-11;Cassis_H
216705;50037;1114;201952;Langue de chat;oct-11;Bastille_E
216706;49986;939;202736;Fraise tagada;août-12;Cassis_H
216707;50034;1100;202111;Dragibus;sept-00;Bron_E
216708;49961;933;202051;Fraise tagada;août-07;Roubaix_H
216709;50012;1103;201582;Fraise tagada;août-11;Roubaix_H
216710;49980;1006;201626;Guimauve;déc-06;Roubaix_E
216711;50023;957;201703;Carambar;mai-03;Bron_E
216712;50040;1076;201912;Malabar;sept-09;Roubaix_H
216713;49901;956;202034;Dragibus;mai-03;Bron_E
216714;50132;877;201124;Arlequin;mai-10;Cassis_E
216715;49911;1056;202096;Langue de chat;sept-01;Neuilly_Sup
216716;49929;1097;202015;Carambar;sept-01;Neuilly_Sup
216717;49987;936;202420;Guimauve;déc-02;Roubaix_H
216718;50108;1063;202446;Réglis;nov-06;Cassis_E
216719;50044;962;202301;Réglis;nov-06;Cassis_H
216720;49979;1046;202777;Réglis;nov-06;Roubaix_H
216721;49952;992;201912;Réglis;nov-06;Neuilly_Sup
216722;49997;1047;200933;Réglis;nov-06;La_pause_bonbon
216723;49862;1011;203226;Réglis;oct-07;Bron_E
216724;49974;947;202510;Réglis;oct-07;Roubaix_E
216725;49934;1004;201764;Guimauve;déc-03;Roubaix_H
216726;49950;1028;202093;Réglis;oct-07;Bastille_E
216727;50094;962;201105;Carambar;mai-10;Neuilly_Sup
216728;49839;1068;202170;Guimauve;déc-04;Roubaix_H
216729;49843;913;202187;Dragibus;mai-10;Neuilly_Sup
216730;50105;919;203104;Fraise tagada;août-12;Roubaix_H
216731;50034;1037;203098;Réglis;oct-07;Bron_H
216732;49971;1069;202410;Guimauve;déc-05;Roubaix_H
216733;49757;976;201954;Réglis;oct-07;Cassis_E
216734;50100;1047;201947;Guimauve;déc-07;Bron_E
216735;49936;976;201805;Réglis;oct-07;Cassis_H
216736;49940;1007;202340;Réglis;oct-07;Roubaix_H
216737;50207;916;202018;Guimauve;déc-07;Bron_E
216738;50008;1018;203646;Réglis;oct-07;Royal_bonbon
216739;49958;994;201604;Réglis;oct-07;La_pause_bonbon
216740;50042;1078;202946;Réglis;oct-08;Bron_E
216741;50026;954;202991;Malabar;sept-09;La_pause_bonbon
216742;49909;949;201366;Malabar;oct-09;Bastille_E
216743;49878;1045;202041;Réglis;oct-08;Roubaix_E
216744;50069;1129;201086;Réglis;oct-08;Bastille_E
216745;50178;1016;203775;Réglis;oct-08;Bron_H
216746;50058;931;202580;Réglis;oct-08;Cassis_E
216747;50082;1076;202259;Réglis;oct-08;Cassis_H
216748;50151;998;201860;Réglis;oct-08;Royal_bonbon
216749;49920;1060;202681;Guimauve;déc-06;Roubaix_H
216750;49865;1025;202341;Réglis;oct-08;Roubaix_H
216751;50037;962;202428;Guimauve;mai-10;Royal_bonbon
216752;49976;1021;202198;Dragibus;mai-10;Royal_bonbon
216753;50089;1026;202062;Carambar;déc-06;Bron_E
216754;49982;971;201472;Arlequin;mai-10;Royal_bonbon
216755;50045;1031;203110;Fraise tagada;août-07;La_pause_bonbon
216756;49935;1012;202452;Fraise tagada;août-11;La_pause_bonbon
216757;49957;968;202059;Réglis;oct-08;La_pause_bonbon
216758;49727;949;202313;Malabar;oct-09;Bron_E
216759;49983;1060;201574;Réglis;oct-09;Bron_E
216760;50042;932;202677;Dragibus;déc-13;La_pause_bonbon
216761;49894;1014;202308;Réglis;oct-09;Royal_bonbon
216762;50017;1002;201744;Carambar;sept-00;Roubaix_E
216763;49798;1053;202303;Réglis;oct-09;Bonbons_bordeaux
216764;50050;1067;202144;Réglis;oct-09;Bastille_E
216765;50205;1066;201589;Fraise tagada;sept-00;Roubaix_E
216766;49903;1006;202222;Malabar;oct-09;Bron_H
216767;50134;1013;202064;Dragibus;sept-00;Roubaix_E
216768;49873;916;202903;Réglis;oct-09;La_pause_bonbon
216769;49932;942;202000;Réglis;nov-09;Bron_E
216770;49860;1030;201051;Réglis;nov-09;Roubaix_H
216771;49978;960;201224;Réglis;nov-09;La_pause_bonbon
216772;49939;1019;201483;Réglis;mai-10;Bron_E
216773;50032;926;202428;Arlequin;mai-10;Roubaix_H
216774;50017;1007;202189;Arlequin;mai-10;La_pause_bonbon
216775;49916;1018;202912;Réglis;mai-10;Royal_bonbon
216776;50091;1115;202143;Fraise tagada;août-12;La_pause_bonbon
216777;50011;1021;202049;Carambar;août-11;Bron_E
216778;50014;991;201338;Langue de chat;mai-10;Bastille_E
216779;49882;968;201682;Réglis;mai-10;Cassis_H
216780;50102;952;202070;Réglis;mai-10;Roubaix_H
216781;50061;1075;202558;Réglis;mai-10;La_pause_bonbon
216782;50138;1049;202161;Réglis;mai-10;Bonbons_bordeaux
216783;50009;1005;202837;Réglis;juil-10;Bron_E
216784;50042;994;202433;Malabar;oct-09;Cassis_E
216785;50112;1072;200342;Malabar;oct-09;Cassis_H
216786;49996;960;201936;Réglis;juil-10;Bron_H
216787;50175;1100;202289;Guimauve;mai-10;Bonbons_bordeaux
216788;49898;976;201862;Dragibus;mai-10;Bonbons_bordeaux
216789;49921;984;203011;Arlequin;mai-10;Bonbons_bordeaux
216790;49983;1063;203539;Réglis;juil-10;Cassis_E
216791;50082;921;202852;Langue de chat;mai-10;Bron_E
216792;50086;889;202326;Langue de chat;mai-10;Bron_H
216793;50048;1066;202273;Malabar;oct-09;Roubaix_H
216794;50094;1029;201620;Fraise tagada;août-11;Bron_E
216795;49906;1078;201507;Dragibus;août-11;Bron_E
216796;50005;1079;201684;Krema;août-11;Bron_E
216797;49898;995;201993;Langue de chat;mai-10;Cassis_E
216798;50072;1019;203018;Langue de chat;mai-10;Cassis_H
216799;50008;1004;202683;Langue de chat;mai-10;Roubaix_H
216800;50007;954;201386;Malabar;oct-09;La_pause_bonbon
216801;50098;988;202471;Fraise tagada;août-12;Royal_bonbon
216802;49847;995;203180;Guimauve;août-12;Royal_bonbon
216803;49802;1022;202057;Dragibus;août-12;Royal_bonbon
216804;49799;1022;202390;Arlequin;août-12;Royal_bonbon
216805;50172;1042;201776;Langue de chat;mai-10;Royal_bonbon
216806;49882;1028;200825;Carambar;juin-10;Bastille_E
216807;50164;932;202155;Carambar;juin-10;Bron_H
216808;50029;952;202747;Carambar;juin-10;Bron_E
216809;50012;1059;202701;Dragibus;juin-10;Bron_E
216810;49956;951;202862;Krema;juin-10;Bron_E
216811;50049;1040;202609;Dragibus;juin-10;Bastille_E
216812;49884;947;201717;Dragibus;juin-10;Bron_H
216813;49935;1021;202647;Dragibus;juin-10;Cassis_E
216814;50034;1022;201734;Dragibus;juin-10;Cassis_H
216815;50005;972;202558;Malabar;nov-09;Bastille_E
216816;50183;997;202183;Dragibus;juin-10;Roubaix_H
216817;50058;962;202318;Malabar;nov-09;Bron_E
216818;49997;921;201757;Malabar;nov-09;Bron_H
216819;49945;997;202223;Malabar;nov-09;Roubaix_H
216820;50056;1095;202677;Malabar;nov-09;Neuilly_Sup
216821;49987;960;202312;Langue de chat;avr-13;Bastille_E
216822;49805;926;201852;Carambar;sept-00;Neuilly_Sup
216823;50023;1046;201104;Fraise tagada;sept-00;Neuilly_Sup
216824;50065;1045;203235;Langue de chat;mai-13;Bastille_E
216825;50042;1043;202915;Malabar;févr-10;Bron_E
216826;49959;968;202411;Malabar;mars-10;Bron_E
216827;49829;971;201392;Dragibus;juin-10;Neuilly_Sup
216828;49988;1012;201974;Guimauve;juin-10;Royal_bonbon
216829;50068;1105;202025;Dragibus;juin-10;La_pause_bonbon
216830;50018;974;202419;Malabar;mars-10;Bastille_E
216831;50020;991;202464;Arlequin;juin-10;Bastille_E
216832;50019;981;200588;Arlequin;juin-10;Bron_H
216833;49913;954;202458;Arlequin;juin-10;Cassis_E
216834;50141;964;202412;Malabar;mars-10;Bron_H
216835;50080;1038;202930;Langue de chat;sept-13;Bastille_E
216836;50123;1017;201327;Langue de chat;oct-13;Bastille_E
216837;49967;956;201342;Carambar;oct-04;Roubaix_E
216838;49934;1030;201633;Fraise tagada;oct-04;Roubaix_E
216839;50068;956;201499;Malabar;mars-10;Cassis_E
216840;49943;1020;201918;Dragibus;oct-04;Roubaix_E
216841;49964;986;201856;Réglis;juil-10;Cassis_H
216842;50234;965;202577;Carambar;sept-04;Roubaix_E
216843;49955;1030;202709;Malabar;mars-10;Cassis_H
216844;50068;998;202200;Dragibus;sept-04;Roubaix_E
216845;49893;1065;201621;Carambar;mai-04;Roubaix_E
216846;50031;1027;202297;Malabar;mars-10;Roubaix_H
216847;49986;933;202165;Dragibus;mai-04;Roubaix_E
216848;50031;1068;202073;Carambar;avr-04;Roubaix_E
216849;49916;962;202740;Malabar;juin-10;Neuilly_Sup
216850;49966;1053;202141;Dragibus;avr-04;Roubaix_E
216851;50040;1104;201841;Malabar;juil-10;Bron_E
216852;49986;1029;203324;Malabar;juil-10;Bastille_E
216853;49948;967;202148;Malabar;juil-10;Cassis_E
216854;50226;1025;202789;Dragibus;sept-00;Neuilly_Sup
216855;49843;1028;201654;Langue de chat;sept-01;Roubaix_H
216856;50053;1088;202184;Malabar;sept-10;Cassis_H
216857;50002;1003;201340;Malabar;sept-10;Roubaix_H
216858;49871;1117;202275;Malabar;sept-10;La_pause_bonbon
216859;49960;924;202725;Malabar;sept-10;Neuilly_Sup
216860;49856;1016;202127;Malabar;oct-10;Bron_E
216861;49971;979;202244;Langue de chat;oct-14;Bastille_E
216862;49991;1006;202905;Carambar;oct-03;Roubaix_E
216863;49870;921;202781;Fraise tagada;oct-03;Roubaix_E
216864;49973;924;203501;Malabar;oct-10;Bastille_E
216865;50127;1025;203384;Dragibus;oct-03;Roubaix_E
216866;49991;1075;202225;Réglis;juil-10;Roubaix_H
216867;49908;958;202598;Carambar;sept-03;Roubaix_E
216868;50088;974;202079;Fraise tagada;sept-03;Roubaix_E
216869;50003;1039;202370;Malabar;oct-10;Bron_H
216870;50028;1007;202944;Dragibus;sept-03;Roubaix_E
216871;49854;1028;203478;Réglis;juil-10;La_pause_bonbon
216872;50148;947;202173;Carambar;mai-03;Roubaix_E
216873;50036;931;201892;Malabar;oct-10;Cassis_E
216874;49878;1013;203111;Dragibus;mai-03;Roubaix_E
216875;49887;966;201671;Carambar;oct-00;Bastille_E
216876;49956;946;201986;Carambar;oct-01;Bastille_E
216877;49897;1014;201905;Réglis;juil-10;Bonbons_bordeaux
216878;49982;970;202062;Réglis;août-10;Bron_E
216879;49923;1028;202638;Réglis;août-10;Neuilly_Sup
216880;49958;1020;202635;Réglis;août-10;Royal_bonbon
216881;49999;1025;202657;Réglis;août-10;Bastille_E
216882;50086;997;202727;Réglis;août-10;Bron_H
216883;49892;988;202266;Dragibus;juin-10;Royal_bonbon
216884;49915;975;202053;Arlequin;juin-10;Royal_bonbon
216885;49966;1056;201612;Krema;juin-10;Royal_bonbon
216886;50070;1019;201767;Krema;juin-10;Neuilly_Sup
216887;50063;1005;202016;Réglis;oct-10;Neuilly_Sup
216888;49943;1011;201998;Réglis;oct-10;Royal_bonbon
216889;50010;1111;202847;Réglis;oct-10;Bastille_E
216890;49972;955;203109;Dragibus;déc-14;La_pause_bonbon
216891;49707;1021;202200;Dragibus;déc-02;Roubaix_E
216892;49854;1055;201982;Dragibus;déc-04;Neuilly_Sup
216893;50044;1110;202956;Dragibus;déc-03;Neuilly_Sup
216894;50013;953;201998;Arlequin;juin-10;Roubaix_H
216895;50031;946;202222;Arlequin;juin-10;La_pause_bonbon
216896;50026;965;202288;Guimauve;juin-10;Bonbons_bordeaux
216897;50037;961;202546;Dragibus;juin-10;Bonbons_bordeaux
216898;50205;1014;202262;Carambar;oct-07;Neuilly_Sup
216899;50043;973;201861;Fraise tagada;oct-07;Neuilly_Sup
216900;49892;1095;202181;Malabar;oct-10;Cassis_H
216901;49956;1005;202260;Dragibus;oct-07;Neuilly_Sup
216902;49822;1027;202085;Fraise tagada;oct-07;Royal_bonbon
216903;49990;981;200655;Guimauve;oct-07;Royal_bonbon
216904;49858;984;202737;Dragibus;oct-07;Royal_bonbon
216905;50031;1003;203016;Arlequin;oct-07;Royal_bonbon
216906;49922;952;202415;Réglis;oct-10;Bron_H
216907;50106;997;201655;Réglis;oct-10;Cassis_E
216908;50026;998;202232;Carambar;sept-07;Neuilly_Sup
216909;50040;1037;202238;Fraise tagada;sept-07;Neuilly_Sup
216910;50005;976;202708;Malabar;oct-10;Roubaix_H
216911;50115;942;201512;Dragibus;sept-07;Neuilly_Sup
216912;50162;1005;202801;Fraise tagada;sept-07;Royal_bonbon
216913;49931;993;202998;Guimauve;sept-07;Royal_bonbon
216914;49874;905;203259;Dragibus;sept-07;Royal_bonbon
216915;50106;987;202378;Arlequin;sept-07;Royal_bonbon
216916;50116;1077;201892;Carambar;mai-07;Neuilly_Sup
216917;49913;934;201993;Malabar;oct-10;La_pause_bonbon
216918;50065;973;201795;Malabar;nov-10;Bron_E
216919;50051;1055;202668;Arlequin;juin-10;Bonbons_bordeaux
216920;50104;991;202095;Krema;juin-10;Bonbons_bordeaux
216921;50000;967;200692;Krema;juin-10;Bastille_E
216922;50005;979;202114;Malabar;nov-10;Bastille_E
216923;50117;1104;201687;Malabar;nov-10;Bron_H
216924;50213;998;202765;Malabar;nov-10;Roubaix_H
